Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.14,-0.09,0.97,2.66,6.11,-2.12
0.01,0.12,-0.09,0.93,3.51,5.15,-0.2
0.02,0.15,-0.08,0.91,1.62,4.93,0.27
0.03,0.16,-0.08,0.91,0.69,3.45,-0.47
0.04,0.16,-0.08,0.91,0.15,2.82,-2.31
0.05,0.14,-0.08,0.91,-1.01,2.53,-2.67
0.060000000000000005,0.12,-0.09,0.93,-1.68,2.7,-1.31
0.07,0.12,-0.08,0.93,-1.56,3.63,0.38
0.08,0.12,-0.1,0.94,-0.23,5.94,1.63
0.09,0.12,-0.09,0.95,1.27,8.35,2.15
0.09999999999999999,0.13,-0.1,0.95,2.12,8.56,1.94
0.10999999999999999,0.11,-0.1,0.93,1.83,6.79,0.85
0.11999999999999998,0.1,-0.11,0.91,1.05,3.13,-0.27
0.12999999999999998,0.1,-0.1,0.91,0.49,0.06,-0.27
0.13999999999999999,0.09,-0.1,0.91,-0.79,-3.71,-0.46
0.15,0.09,-0.1,0.88,-3.02,-7.37,0.26
0.16,0.11,-0.09,0.92,-4.64,-4.7,0.58
0.17,0.11,-0.1,0.96,-4.7,-6.55,-0.23
0.18000000000000002,0.12,-0.11,0.96,-3.91,-3.59,-0.75
0.19000000000000003,0.11,-0.12,0.97,-0.43,-5.37,-2.84
0.20000000000000004,0.13,-0.12,0.96,0.7,-5.1,-5.27
0.21000000000000005,0.1,-0.11,0.95,1.76,-4.6,-5.25
0.22000000000000006,0.08,-0.12,0.95,-0.6,-5.65,-3.24
0.23000000000000007,0.1,-0.12,0.94,-2.75,-5.74,-2.12
0.24000000000000007,0.11,-0.11,0.94,-3.19,-7.65,-2.78
0.25000000000000006,0.12,-0.11,0.94,-4.11,-11.4,-4.0
0.26000000000000006,0.15,-0.12,0.96,-6.79,-12.56,-6.99
0.2700000000000001,0.12,-0.12,0.99,-6.35,-12.53,-8.63
0.2800000000000001,0.11,-0.15,0.99,-5.76,-12.05,-9.62
0.2900000000000001,0.11,-0.16,1.02,-6.03,-10.23,-10.84
0.3000000000000001,0.1,-0.19,1.06,-2.03,-6.78,-12.18
0.3100000000000001,0.1,-0.18,1.11,4.7,-2.2,-14.96
0.3200000000000001,0.08,-0.17,1.02,10.35,-0.73,-16.64
0.3300000000000001,0.05,-0.14,0.95,7.88,0.0,-16.37
0.34000000000000014,0.03,-0.13,0.92,4.14,-1.97,-16.56
0.35000000000000014,0.02,-0.13,0.94,2.46,-6.06,-17.48
0.36000000000000015,0.02,-0.13,0.97,1.97,-11.68,-19.8
0.37000000000000016,0.04,-0.14,1.01,2.4,-13.89,-24.9
0.38000000000000017,0.06,-0.13,1.03,5.8,-12.79,-30.32
0.3900000000000002,0.04,-0.12,1.03,10.63,-6.85,-37.21
0.4000000000000002,-0.01,-0.1,0.98,15.15,-3.22,-39.71
0.4100000000000002,-0.03,-0.1,0.9,13.31,5.27,-41.6
0.4200000000000002,-0.04,-0.08,0.89,6.96,14.95,-43.5
0.4300000000000002,-0.04,-0.1,0.94,5.71,19.62,-48.38
0.4400000000000002,-0.1,-0.15,1.0,8.37,19.31,-53.57
0.45000000000000023,-0.15,-0.16,1.04,9.76,16.76,-55.8
0.46000000000000024,-0.21,-0.18,1.04,13.21,15.53,-51.39
0.47000000000000025,-0.21,-0.14,1.06,15.37,6.21,-46.03
0.48000000000000026,-0.15,-0.11,1.04,18.09,5.01,-42.44
0.49000000000000027,-0.05,-0.07,1.0,16.66,13.27,-43.82
0.5000000000000002,-0.07,0.0,0.97,14.69,24.17,-44.38
0.5100000000000002,-0.18,-0.01,0.86,15.27,26.66,-38.87
0.5200000000000002,-0.18,-0.01,0.8,4.95,28.15,-31.8
0.5300000000000002,-0.21,-0.05,0.92,-1.69,27.37,-26.63
0.5400000000000003,-0.14,-0.1,1.06,0.89,21.16,-24.26
0.5500000000000003,-0.08,-0.11,1.13,6.66,17.39,-27.56
0.5600000000000003,-0.14,-0.09,1.05,13.47,9.18,-30.93
0.5700000000000003,-0.22,-0.07,0.95,16.2,0.56,-31.54
0.5800000000000003,-0.31,-0.07,0.89,21.66,-0.31,-27.28
0.5900000000000003,-0.42,-0.08,0.79,15.92,-3.59,-16.63
0.6000000000000003,-0.38,-0.1,0.79,7.59,-6.08,-3.77
0.6100000000000003,-0.29,-0.1,0.86,1.63,-8.52,6.53
0.6200000000000003,-0.21,-0.09,0.92,1.22,-9.97,12.82
0.6300000000000003,-0.23,-0.1,0.94,5.08,-13.08,18.96
0.6400000000000003,-0.21,-0.13,0.95,5.51,-23.56,26.47
0.6500000000000004,-0.12,-0.1,0.99,8.99,-32.92,29.48
0.6600000000000004,-0.08,-0.1,0.98,10.08,-36.73,29.42
0.6700000000000004,0.01,-0.09,0.95,11.25,-31.42,31.86
0.6800000000000004,-0.02,-0.06,0.9,13.97,-29.83,35.22
0.6900000000000004,0.02,-0.07,0.88,9.95,-40.37,43.25
0.7000000000000004,0.13,-0.06,0.91,3.74,-38.64,49.01
0.7100000000000004,0.24,-0.03,0.91,-1.4,-34.66,51.01
0.7200000000000004,0.32,-0.02,0.9,-4.92,-39.66,45.94
0.7300000000000004,0.33,-0.03,0.91,-8.17,-36.5,37.92
0.7400000000000004,0.33,-0.06,0.91,-6.02,-30.87,31.82
0.7500000000000004,0.32,-0.09,0.9,-5.76,-26.31,28.32
0.7600000000000005,0.31,-0.1,0.94,-5.71,-13.04,28.58
0.7700000000000005,0.27,-0.12,0.98,-3.56,-5.8,32.09
0.7800000000000005,0.27,-0.15,1.03,-2.96,-13.07,35.83
0.7900000000000005,0.34,-0.16,1.05,-1.63,-7.91,35.79
0.8000000000000005,0.33,-0.19,1.01,1.74,-0.99,34.72
0.8100000000000005,0.3,-0.21,0.98,2.17,-1.1,34.7
0.8200000000000005,0.25,-0.2,0.94,2.29,-6.17,37.63
0.8300000000000005,0.22,-0.2,0.91,1.85,-14.61,45.02
0.8400000000000005,0.24,-0.2,0.94,-0.9,-17.6,51.07
0.8500000000000005,0.27,-0.18,0.91,-4.37,-16.5,55.13
0.8600000000000005,0.29,-0.17,0.91,-8.61,-15.1,57.68
0.8700000000000006,0.32,-0.17,0.95,-4.92,-12.99,57.13
0.8800000000000006,0.29,-0.19,0.95,0.27,-17.04,57.91
0.8900000000000006,0.32,-0.19,0.94,1.33,-10.49,60.4
0.9000000000000006,0.31,-0.17,0.93,4.9,-8.66,63.42
0.9100000000000006,0.37,-0.13,0.89,4.37,-5.39,63.47
0.9200000000000006,0.37,-0.1,0.88,4.27,-2.37,58.78
0.9300000000000006,0.33,-0.1,0.85,5.34,-7.31,54.53
0.9400000000000006,0.32,-0.11,0.82,3.37,-9.21,51.57
0.9500000000000006,0.31,-0.12,0.83,1.02,-8.95,50.9
0.9600000000000006,0.25,-0.15,0.86,-0.44,-11.48,53.71
0.9700000000000006,0.25,-0.16,0.9,-1.65,-11.63,58.9
0.9800000000000006,0.27,-0.15,0.92,-0.23,-15.79,60.79
0.9900000000000007,0.34,-0.12,0.9,0.4,-21.22,59.11
1.0000000000000007,0.33,-0.1,0.9,2.09,-24.32,55.56
1.0100000000000007,0.32,-0.1,0.9,2.11,-23.25,54.38
1.0200000000000007,0.31,-0.11,0.9,1.13,-17.05,54.43
1.0300000000000007,0.31,-0.12,0.9,1.51,-9.86,56.12
1.0400000000000007,0.33,-0.13,0.9,3.74,-3.53,57.07
1.0500000000000007,0.33,-0.14,0.91,6.58,-3.8,57.53
1.0600000000000007,0.36,-0.15,0.91,8.84,-2.69,56.79
1.0700000000000007,0.36,-0.14,0.91,8.9,-0.95,55.07
1.0800000000000007,0.33,-0.14,0.93,12.0,-4.58,52.58
1.0900000000000007,0.33,-0.14,0.92,11.66,-4.17,52.44
1.1000000000000008,0.33,-0.13,0.89,9.33,-0.17,51.68
