Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.03,-0.12,0.95,3.51,-2.46,-1.31
0.01,0.0,-0.12,0.93,2.44,-4.52,1.8
0.02,0.0,-0.12,0.94,1.56,-8.85,5.59
0.03,0.02,-0.11,0.93,1.76,-12.67,7.19
0.04,0.04,-0.1,0.92,0.49,-14.56,7.22
0.05,0.06,-0.09,0.94,-0.14,-11.98,6.73
0.060000000000000005,0.06,-0.1,0.95,0.08,-8.05,5.94
0.07,0.05,-0.1,0.96,0.63,-9.47,5.11
0.08,0.07,-0.11,0.95,-0.47,-9.27,3.5
0.09,0.07,-0.1,0.97,0.03,-8.96,1.6
0.09999999999999999,0.06,-0.12,0.96,1.76,-9.31,0.4
0.10999999999999999,0.06,-0.12,0.95,1.53,-8.73,-0.24
0.11999999999999998,0.06,-0.12,0.95,0.52,-7.59,-0.93
0.12999999999999998,0.08,-0.12,0.95,-0.18,-4.98,-1.92
0.13999999999999999,0.07,-0.11,0.96,-0.61,-1.77,-2.55
0.15,0.06,-0.12,0.95,-0.9,1.28,-2.78
0.16,0.03,-0.12,0.95,-0.79,1.88,-2.2
0.17,0.03,-0.11,0.94,-1.6,1.19,-2.23
0.18000000000000002,0.05,-0.11,0.94,-3.39,0.46,-3.6
0.19000000000000003,0.09,-0.12,0.96,-3.22,-0.31,-7.68
0.20000000000000004,0.09,-0.13,0.98,-1.4,-0.72,-13.31
0.21000000000000005,0.05,-0.13,0.97,1.34,-2.26,-16.81
0.22000000000000006,0.02,-0.13,0.94,2.26,-4.89,-17.19
0.23000000000000007,0.02,-0.12,0.92,0.11,-2.37,-14.76
0.24000000000000007,0.0,-0.11,0.91,-2.43,-0.41,-12.49
0.25000000000000006,0.0,-0.11,0.9,-4.24,-0.63,-11.05
0.26000000000000006,0.01,-0.12,0.92,-4.84,0.46,-11.11
0.2700000000000001,0.02,-0.13,0.95,-3.18,-0.85,-12.27
0.2800000000000001,0.07,-0.14,0.97,-3.19,2.35,-14.85
0.2900000000000001,0.07,-0.13,1.0,-0.47,5.57,-18.66
0.3000000000000001,0.03,-0.12,0.97,3.42,5.6,-19.19
0.3100000000000001,-0.02,-0.1,0.92,3.71,5.85,-15.15
0.3200000000000001,-0.06,-0.09,0.86,-0.55,0.56,-8.85
0.3300000000000001,-0.05,-0.08,0.86,-6.21,-5.11,-4.76
0.34000000000000014,-0.01,-0.1,0.89,-8.56,-12.46,-5.66
0.35000000000000014,0.07,-0.12,0.94,-8.7,-12.81,-9.94
0.36000000000000015,0.12,-0.13,0.99,-7.36,-7.56,-17.76
0.37000000000000016,0.1,-0.16,1.04,-0.09,-3.97,-25.62
0.38000000000000017,0.06,-0.16,1.02,4.52,5.48,-27.33
0.3900000000000002,-0.02,-0.16,0.96,3.54,9.85,-26.73
0.4000000000000002,-0.08,-0.15,0.94,0.34,8.09,-23.63
0.4100000000000002,-0.1,-0.13,0.94,-1.98,6.64,-19.91
0.4200000000000002,-0.11,-0.13,0.94,-5.95,6.52,-17.42
0.4300000000000002,-0.12,-0.13,0.95,-9.77,4.84,-15.97
0.4400000000000002,-0.13,-0.13,1.0,-10.61,0.89,-19.24
0.45000000000000023,-0.07,-0.12,1.05,-11.08,1.16,-24.85
0.46000000000000024,-0.03,-0.09,1.12,-8.78,7.08,-39.98
0.47000000000000025,-0.18,-0.07,1.09,2.37,10.29,-53.4
0.48000000000000026,-0.37,-0.06,0.95,7.07,16.43,-59.18
0.49000000000000027,-0.57,-0.08,0.8,0.24,7.92,-59.1
0.5000000000000002,-0.68,-0.13,0.76,-9.73,-12.44,-53.27
0.5100000000000002,-0.65,-0.18,0.81,-19.08,-26.29,-47.86
0.5200000000000002,-0.56,-0.27,0.9,-21.85,-48.03,-48.67
0.5300000000000002,-0.37,-0.31,1.07,-16.02,-46.08,-51.27
0.5400000000000003,-0.27,-0.33,1.17,-0.58,-24.05,-53.4
0.5500000000000003,-0.24,-0.31,1.06,10.34,2.66,-52.55
0.5600000000000003,-0.32,-0.22,0.9,10.6,11.21,-50.7
0.5700000000000003,-0.33,-0.15,0.77,2.27,-2.63,-44.58
0.5800000000000003,-0.23,-0.11,0.8,-4.11,-1.24,-34.61
0.5900000000000003,-0.16,-0.09,0.82,-8.24,4.99,-27.53
0.6000000000000003,-0.12,-0.1,0.83,-14.56,-0.84,-24.43
0.6100000000000003,-0.05,-0.15,0.96,-13.45,-4.82,-22.98
0.6200000000000003,-0.02,-0.19,1.06,-3.05,0.75,-21.53
0.6300000000000003,-0.12,-0.22,1.03,7.02,3.71,-13.02
0.6400000000000003,-0.13,-0.22,1.03,12.12,16.37,3.85
0.6500000000000004,-0.21,-0.22,1.04,17.92,17.34,19.19
0.6600000000000004,-0.23,-0.19,0.99,21.42,2.85,37.73
0.6700000000000004,-0.09,-0.15,0.97,20.47,-9.71,50.0
0.6800000000000004,0.05,-0.14,0.96,22.7,-15.48,52.66
0.6900000000000004,0.14,-0.11,0.97,25.83,-16.12,49.18
0.7000000000000004,0.14,-0.1,0.95,29.47,-11.1,45.05
0.7100000000000004,0.15,-0.11,0.88,25.37,0.27,43.3
0.7200000000000004,0.16,-0.1,0.9,20.69,21.16,40.4
0.7300000000000004,0.08,-0.09,0.88,16.37,34.08,39.73
0.7400000000000004,0.01,-0.09,0.81,3.65,42.85,48.02
0.7500000000000004,0.01,-0.11,0.87,-6.81,45.63,58.05
0.7600000000000005,0.09,-0.17,0.93,-11.94,50.92,64.55
0.7700000000000005,0.11,-0.24,1.04,-8.96,41.07,60.78
0.7800000000000005,0.06,-0.28,1.05,-3.6,25.21,57.76
