Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.08,0.28,0.78,-8.12,6.89,1.42
0.01,0.09,0.3,0.8,-8.5,1.31,-3.13
0.02,0.09,0.29,0.82,-7.21,0.27,-7.04
0.03,0.08,0.27,0.81,-5.57,-0.27,-8.93
0.04,0.07,0.24,0.79,-5.31,-2.26,-8.49
0.05,0.05,0.21,0.78,-5.54,-1.73,-6.27
0.060000000000000005,0.05,0.18,0.79,-4.15,-0.75,-3.31
0.07,0.08,0.15,0.8,-2.26,2.23,0.05
0.08,0.09,0.15,0.77,-2.95,9.69,1.36
0.09,0.09,0.16,0.78,-2.27,12.99,2.75
0.09999999999999999,0.06,0.15,0.78,-1.89,13.65,2.37
0.10999999999999999,0.04,0.17,0.79,-2.05,13.36,2.95
0.11999999999999998,0.02,0.17,0.76,-1.65,11.25,1.94
0.12999999999999998,0.01,0.15,0.71,-0.61,7.18,-0.63
0.13999999999999999,-0.03,0.15,0.72,2.49,-6.87,1.42
0.15,0.02,0.12,0.72,6.49,-16.56,1.85
0.16,0.1,0.08,0.73,9.1,-18.76,-0.02
0.17,0.12,0.06,0.76,11.86,-24.38,-1.92
0.18000000000000002,0.15,0.09,0.74,12.43,-24.44,-4.53
0.19000000000000003,0.13,0.14,0.73,12.47,-19.51,-7.76
0.20000000000000004,0.05,0.19,0.72,12.32,-16.56,-9.08
0.21000000000000005,-0.01,0.23,0.7,11.21,-14.69,-8.02
0.22000000000000006,-0.07,0.22,0.68,12.44,-18.98,-6.09
0.23000000000000007,-0.05,0.21,0.7,16.63,-28.61,-5.18
0.24000000000000007,0.0,0.16,0.69,20.55,-39.97,-6.26
0.25000000000000006,0.08,0.12,0.71,22.85,-49.22,-8.29
0.26000000000000006,0.16,0.14,0.73,22.89,-50.98,-10.72
0.2700000000000001,0.25,0.16,0.71,18.73,-43.42,-13.18
0.2800000000000001,0.36,0.21,0.7,10.63,-26.82,-20.06
0.2900000000000001,0.37,0.27,0.7,4.11,-3.34,-25.57
0.3000000000000001,0.28,0.31,0.7,-3.71,14.38,-28.93
0.3100000000000001,0.18,0.32,0.7,-9.82,30.37,-29.59
0.3200000000000001,0.08,0.33,0.72,-13.11,34.31,-23.71
0.3300000000000001,0.03,0.31,0.74,-15.1,27.89,-17.68
0.34000000000000014,0.05,0.26,0.77,-14.84,13.21,-10.78
0.35000000000000014,0.11,0.22,0.82,-11.98,8.63,-8.56
0.36000000000000015,0.17,0.18,0.86,-7.4,7.28,-8.32
0.37000000000000016,0.16,0.17,0.87,-5.08,4.58,-10.89
0.38000000000000017,0.11,0.17,0.85,-3.05,5.76,-12.02
0.3900000000000002,0.08,0.19,0.8,-4.17,10.72,-11.68
0.4000000000000002,0.07,0.21,0.75,-6.9,15.53,-11.8
0.4100000000000002,0.06,0.23,0.72,-12.67,18.35,-10.14
0.4200000000000002,0.07,0.23,0.68,-19.59,17.91,-8.24
0.4300000000000002,0.1,0.23,0.65,-27.04,16.98,-5.42
0.4400000000000002,0.13,0.23,0.63,-35.8,21.79,-6.32
0.45000000000000023,0.09,0.24,0.65,-43.85,22.21,-6.18
0.46000000000000024,0.0,0.28,0.69,-48.61,19.94,-10.31
0.47000000000000025,-0.08,0.27,0.73,-49.02,10.75,-15.15
0.48000000000000026,-0.14,0.22,0.79,-49.57,-2.92,-18.5
0.49000000000000027,-0.14,0.19,0.84,-49.94,-19.27,-20.24
0.5000000000000002,-0.09,0.15,0.88,-49.51,-27.91,-20.05
0.5100000000000002,-0.07,0.12,0.9,-47.4,-38.82,-14.85
0.5200000000000002,-0.04,0.11,0.88,-48.85,-42.26,-7.56
0.5300000000000002,0.03,0.09,0.92,-47.88,-39.91,-1.79
0.5400000000000003,0.11,0.06,0.9,-47.47,-27.66,0.99
0.5500000000000003,0.15,0.06,0.87,-52.26,-20.31,-1.02
0.5600000000000003,0.21,0.04,0.9,-55.24,-17.33,-5.85
0.5700000000000003,0.26,-0.0,0.92,-56.49,-11.01,-14.9
0.5800000000000003,0.24,-0.02,0.94,-57.27,-3.82,-25.36
0.5900000000000003,0.17,-0.04,0.94,-57.53,1.76,-34.09
0.6000000000000003,0.05,-0.05,0.95,-57.74,8.02,-35.1
0.6100000000000003,-0.06,-0.05,0.96,-56.31,8.44,-30.55
0.6200000000000003,-0.1,-0.05,1.03,-48.63,5.28,-22.61
0.6300000000000003,-0.07,-0.07,1.06,-41.08,1.1,-13.42
0.6400000000000003,0.06,-0.09,1.06,-39.36,1.18,-7.01
0.6500000000000004,0.2,-0.1,1.06,-43.4,1.62,-5.53
0.6600000000000004,0.33,-0.09,1.05,-48.5,8.43,-11.54
