Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.3,0.1,0.87,3.59,-4.78,0.09
0.01,0.32,0.1,0.89,1.5,-4.47,-0.53
0.02,0.31,0.1,0.89,0.21,-0.67,-0.72
0.03,0.3,0.11,0.9,-0.47,4.05,-0.82
0.04,0.3,0.11,0.92,1.1,9.65,-1.97
0.05,0.29,0.12,0.93,2.6,13.11,-3.31
0.060000000000000005,0.3,0.11,0.92,5.05,16.56,-5.47
0.07,0.32,0.1,0.91,6.93,20.43,-8.03
0.08,0.31,0.09,0.88,6.85,18.9,-11.33
0.09,0.28,0.09,0.87,5.51,16.47,-13.94
0.09999999999999999,0.23,0.1,0.86,5.1,10.56,-15.76
0.10999999999999999,0.2,0.12,0.85,2.61,6.32,-15.42
0.11999999999999998,0.19,0.12,0.85,1.92,2.79,-14.67
0.12999999999999998,0.18,0.12,0.86,3.04,1.95,-12.78
0.13999999999999999,0.17,0.12,0.86,2.79,2.72,-8.37
0.15,0.2,0.12,0.86,0.03,3.45,-4.92
0.16,0.23,0.12,0.88,-0.08,2.98,-2.63
0.17,0.26,0.13,0.9,-0.35,5.16,-1.25
0.18000000000000002,0.26,0.15,0.91,-0.43,4.41,-1.21
0.19000000000000003,0.25,0.14,0.91,-1.44,3.69,-0.6
0.20000000000000004,0.25,0.15,0.9,-0.78,0.0,-1.16
0.21000000000000005,0.26,0.13,0.91,-1.94,-0.75,-2.67
0.22000000000000006,0.25,0.11,0.9,-0.87,-2.03,-4.32
0.23000000000000007,0.25,0.11,0.89,-1.16,-3.63,-5.56
0.24000000000000007,0.26,0.1,0.89,-0.58,-3.66,-6.0
0.25000000000000006,0.26,0.1,0.88,0.21,-4.26,-6.9
0.26000000000000006,0.24,0.09,0.87,0.96,-4.02,-7.59
0.2700000000000001,0.22,0.09,0.85,0.98,-5.45,-7.48
0.2800000000000001,0.19,0.09,0.82,1.89,-8.56,-7.79
0.2900000000000001,0.18,0.08,0.77,2.17,-11.39,-7.83
0.3000000000000001,0.21,0.08,0.74,0.93,-11.69,-6.76
0.3100000000000001,0.2,0.03,0.71,0.64,-13.66,-6.26
0.3200000000000001,0.23,0.03,0.67,-1.51,-11.65,-3.4
0.3300000000000001,0.27,0.04,0.66,-3.36,-8.02,-0.44
0.34000000000000014,0.3,0.08,0.68,-5.57,-2.05,1.19
0.35000000000000014,0.28,0.12,0.69,-6.05,8.66,1.82
0.36000000000000015,0.22,0.1,0.72,-3.77,13.66,3.5
0.37000000000000016,0.22,0.11,0.7,-0.78,14.96,4.02
0.38000000000000017,0.22,0.08,0.71,1.5,13.76,3.5
0.3900000000000002,0.23,0.07,0.69,3.45,9.25,2.96
0.4000000000000002,0.25,0.05,0.65,4.79,4.73,1.97
