Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.13,-0.26,0.88,-12.89,-2.67,-6.53
0.01,0.12,-0.26,0.88,-16.24,4.75,-6.31
0.02,0.09,-0.27,0.9,-17.98,5.4,-6.11
0.03,0.09,-0.29,0.93,-17.45,6.81,-5.94
0.04,0.08,-0.29,0.96,-15.21,7.48,-5.73
0.05,0.07,-0.3,0.96,-11.77,4.29,-6.37
0.060000000000000005,0.07,-0.31,0.94,-9.16,3.47,-5.36
0.07,0.07,-0.3,0.92,-8.95,3.94,-4.63
0.08,0.08,-0.3,0.93,-9.28,4.27,-4.46
0.09,0.09,-0.31,0.95,-9.66,5.25,-4.72
0.09999999999999999,0.08,-0.31,0.96,-8.23,5.83,-5.24
0.10999999999999999,0.07,-0.3,0.93,-8.5,7.63,-5.08
0.11999999999999998,0.07,-0.3,0.9,-10.92,9.53,-4.23
0.12999999999999998,0.07,-0.29,0.9,-13.88,6.2,-3.85
0.13999999999999999,0.08,-0.29,0.91,-14.26,4.24,-4.09
0.15,0.07,-0.3,0.93,-14.47,3.69,-4.23
0.16,0.05,-0.32,0.93,-13.28,1.83,-2.81
0.17,0.05,-0.32,0.91,-12.23,2.79,-1.13
0.18000000000000002,0.05,-0.32,0.9,-13.71,1.27,-0.11
0.19000000000000003,0.09,-0.31,0.88,-16.38,3.36,-1.11
0.20000000000000004,0.09,-0.31,0.87,-19.98,5.91,-2.99
0.21000000000000005,0.07,-0.31,0.83,-25.59,7.27,-3.37
0.22000000000000006,0.06,-0.32,0.88,-28.69,10.21,-1.94
0.23000000000000007,0.06,-0.34,0.91,-27.77,13.39,-0.41
0.24000000000000007,0.06,-0.35,0.94,-26.34,14.76,1.1
0.25000000000000006,0.05,-0.38,0.96,-23.19,12.5,1.15
0.26000000000000006,0.05,-0.38,0.95,-19.1,10.29,0.93
0.2700000000000001,0.04,-0.37,0.93,-15.42,5.21,0.43
0.2800000000000001,0.05,-0.37,0.91,-15.27,1.31,-0.29
0.2900000000000001,0.07,-0.37,0.9,-18.31,0.53,-0.32
0.3000000000000001,0.1,-0.37,0.89,-27.25,2.63,-1.82
0.3100000000000001,0.11,-0.37,0.88,-40.06,6.66,-4.35
0.3200000000000001,0.09,-0.39,0.9,-51.8,11.63,-4.81
0.3300000000000001,0.09,-0.43,0.98,-62.5,17.85,-3.71
0.34000000000000014,0.1,-0.49,1.16,-60.98,17.31,-4.69
0.35000000000000014,0.1,-0.56,1.29,-49.51,12.53,-8.85
0.36000000000000015,0.07,-0.58,1.35,-34.6,11.53,-11.88
0.37000000000000016,0.01,-0.59,1.32,-23.63,4.81,-12.61
0.38000000000000017,-0.03,-0.57,1.25,-18.09,-8.31,-11.8
0.3900000000000002,-0.02,-0.56,1.15,-20.5,-15.88,-9.33
0.4000000000000002,-0.01,-0.54,1.04,-32.76,-22.96,-5.94
0.4100000000000002,0.01,-0.54,0.97,-57.34,-29.95,-2.11
0.4200000000000002,0.07,-0.57,1.12,-71.76,-28.87,3.34
0.4300000000000002,0.17,-0.64,1.33,-74.4,-20.75,4.78
0.4400000000000002,0.27,-0.72,1.58,-53.56,-4.24,0.96
0.45000000000000023,0.24,-0.76,1.6,-29.48,9.71,-5.02
0.46000000000000024,0.09,-0.78,1.49,-8.26,-4.63,-7.19
0.47000000000000025,0.05,-0.78,1.37,2.75,-17.85,-4.49
0.48000000000000026,0.06,-0.78,1.25,-1.4,-18.26,-0.21
0.49000000000000027,0.06,-0.75,1.12,-18.85,-8.38,9.02
0.5000000000000002,0.07,-0.73,0.93,-56.7,13.62,20.32
0.5100000000000002,0.03,-0.71,0.74,-108.37,27.56,33.89
0.5200000000000002,-0.03,-0.69,0.82,-150.99,15.48,48.69
0.5300000000000002,0.12,-0.72,1.4,-134.66,3.11,48.95
