Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,-0.1,-0.24,0.91,-2.99,-2.7,-2.96
0.01,-0.11,-0.24,0.91,-1.77,-2.93,-3.1
0.02,-0.1,-0.25,0.91,-1.39,-1.48,-3.54
0.03,-0.13,-0.26,0.92,-1.82,-2.66,-3.39
0.04,-0.15,-0.27,0.94,-1.83,-4.29,-1.79
0.05,-0.15,-0.27,0.92,-1.44,-2.96,0.17
0.060000000000000005,-0.15,-0.26,0.92,-0.38,-4.43,0.98
0.07,-0.14,-0.26,0.89,-1.16,-7.05,1.54
0.08,-0.13,-0.25,0.86,-3.59,-5.48,2.14
0.09,-0.12,-0.24,0.86,-6.34,-3.95,3.5
0.09999999999999999,-0.11,-0.24,0.89,-6.53,-1.6,4.5
0.10999999999999999,-0.12,-0.24,0.91,-5.47,-1.19,4.15
0.11999999999999998,-0.11,-0.24,0.91,-4.34,-4.55,2.89
0.12999999999999998,-0.12,-0.25,0.93,-1.34,-7.11,1.59
0.13999999999999999,-0.11,-0.24,0.92,0.9,-6.46,1.27
0.15,-0.13,-0.24,0.91,1.65,-4.37,1.83
0.16,-0.12,-0.25,0.9,0.99,-3.18,3.1
0.17,-0.11,-0.24,0.89,-0.53,-1.44,4.02
0.18000000000000002,-0.09,-0.23,0.89,-1.86,-0.89,2.89
0.19000000000000003,-0.09,-0.22,0.88,-3.28,-1.3,0.47
0.20000000000000004,-0.08,-0.23,0.86,-3.05,0.46,-1.65
0.21000000000000005,-0.09,-0.23,0.89,-4.0,-0.23,-3.4
0.22000000000000006,-0.1,-0.24,0.89,-4.49,-1.34,-4.03
0.23000000000000007,-0.1,-0.26,0.91,-4.34,-0.79,-4.03
0.24000000000000007,-0.12,-0.3,0.93,-3.97,-1.37,-2.95
0.25000000000000006,-0.14,-0.32,0.97,-0.03,-1.97,-0.78
0.26000000000000006,-0.13,-0.31,0.98,5.18,-1.13,1.04
0.2700000000000001,-0.13,-0.3,0.96,9.33,-2.11,1.69
0.2800000000000001,-0.11,-0.26,0.92,10.61,-3.34,2.08
0.2900000000000001,-0.1,-0.23,0.88,8.92,-2.7,1.76
0.3000000000000001,-0.09,-0.22,0.85,5.01,0.12,1.53
0.3100000000000001,-0.09,-0.21,0.86,0.52,2.23,0.75
0.3200000000000001,-0.1,-0.22,0.9,-1.18,3.45,0.26
0.3300000000000001,-0.11,-0.22,0.92,-0.23,3.39,-0.85
0.34000000000000014,-0.11,-0.22,0.94,1.82,1.27,-1.88
0.35000000000000014,-0.12,-0.19,0.93,3.82,-1.6,-2.18
0.36000000000000015,-0.11,-0.16,0.92,2.37,-1.16,-2.53
0.37000000000000016,-0.12,-0.15,0.92,3.68,-6.46,-3.31
0.38000000000000017,-0.11,-0.12,0.92,1.57,-3.6,-3.89
0.3900000000000002,-0.1,-0.11,0.94,2.89,-3.19,-4.2
0.4000000000000002,-0.1,-0.11,0.93,2.85,-1.15,-4.23
0.4100000000000002,-0.09,-0.1,0.92,2.15,-2.95,-5.8
0.4200000000000002,-0.06,-0.09,0.91,-0.03,-2.47,-8.55
0.4300000000000002,-0.05,-0.08,0.92,-2.43,-0.95,-11.11
0.4400000000000002,-0.07,-0.06,0.93,-4.79,-2.6,-12.9
