Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.1,-0.02,0.92,-6.76,-24.24,-14.37
0.01,0.13,0.0,0.96,-11.48,-24.5,-16.46
0.02,0.1,0.09,1.24,17.79,-43.05,17.48
0.03,0.17,-0.23,1.09,59.8,-46.73,23.08
0.04,0.15,-0.13,0.87,41.98,-18.46,-3.13
0.05,0.12,-0.04,0.8,24.05,-22.29,-6.49
0.060000000000000005,0.15,0.02,0.89,-4.46,-10.11,-14.93
0.07,0.13,0.0,0.93,-13.24,0.78,-14.67
0.08,0.14,-0.02,0.9,-15.62,3.54,-11.89
0.09,0.11,-0.03,0.93,-12.55,-6.26,-10.2
0.09999999999999999,0.15,-0.06,0.93,-10.15,-13.79,-9.56
0.10999999999999999,0.16,-0.09,0.95,-7.56,-12.85,-10.78
0.11999999999999998,0.14,-0.1,0.98,-6.6,-14.56,-10.11
0.12999999999999998,0.16,-0.12,0.96,-4.84,-9.79,-6.24
0.13999999999999999,0.17,-0.1,0.96,-4.55,-0.37,-4.06
0.15,0.15,-0.08,0.94,-3.31,1.42,-0.64
0.16,0.16,-0.07,0.94,-5.51,4.73,2.53
0.17,0.15,-0.06,0.94,-5.89,7.4,5.73
0.18000000000000002,0.17,-0.05,0.91,-6.08,6.23,7.98
0.19000000000000003,0.18,-0.05,0.92,-5.5,6.66,7.8
0.20000000000000004,0.17,-0.04,0.92,-5.6,4.82,3.86
0.21000000000000005,0.19,-0.06,0.93,-4.58,7.97,2.31
0.22000000000000006,0.2,-0.06,0.96,-5.71,17.54,2.58
0.23000000000000007,0.16,-0.07,0.97,-5.34,21.1,1.74
0.24000000000000007,0.15,-0.07,0.96,-3.77,19.8,2.11
0.25000000000000006,0.16,-0.08,0.94,-2.11,20.67,2.12
0.26000000000000006,0.15,-0.09,0.96,-0.72,20.24,0.53
0.2700000000000001,0.13,-0.09,0.94,0.9,19.44,0.14
0.2800000000000001,0.12,-0.08,0.93,1.37,15.82,-1.56
