Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.08,-0.06,0.91,-17.66,-3.21,-4.21
0.01,0.08,-0.11,0.97,-20.75,-3.16,0.05
0.02,0.08,-0.12,1.0,-19.98,0.14,2.76
0.03,0.09,-0.12,1.02,-17.02,-1.97,5.37
0.04,0.12,-0.11,1.03,-12.34,1.19,5.71
0.05,0.13,-0.09,1.0,-7.3,7.19,4.21
0.060000000000000005,0.12,-0.07,0.95,-5.24,7.34,1.27
0.07,0.1,-0.06,0.93,-5.68,6.84,-2.34
0.08,0.08,-0.07,0.91,-7.33,4.64,-4.4
0.09,0.06,-0.08,0.92,-9.04,6.14,-2.4
0.09999999999999999,0.06,-0.09,0.94,-10.69,6.96,-0.37
0.10999999999999999,0.05,-0.1,0.95,-11.31,9.44,1.82
0.11999999999999998,0.06,-0.12,0.96,-10.14,6.43,4.7
0.12999999999999998,0.07,-0.1,0.98,-7.15,5.18,4.23
0.13999999999999999,0.07,-0.09,0.99,-2.61,2.47,3.25
0.15,0.09,-0.09,0.98,0.29,-1.16,2.31
0.16,0.09,-0.06,0.97,2.47,-0.82,0.79
0.17,0.11,-0.04,0.95,3.56,2.35,-1.24
0.18000000000000002,0.1,-0.01,0.93,2.23,3.24,-2.69
0.19000000000000003,0.1,0.02,0.9,-1.18,0.43,-3.02
0.20000000000000004,0.11,0.03,0.88,-4.79,1.85,-3.82
0.21000000000000005,0.12,0.01,0.87,-8.09,3.04,-5.44
0.22000000000000006,0.11,0.0,0.9,-12.09,4.09,-6.75
0.23000000000000007,0.09,-0.01,0.91,-13.11,1.15,-5.47
0.24000000000000007,0.08,-0.01,0.96,-12.84,0.87,-4.49
0.25000000000000006,0.09,-0.01,0.98,-9.71,0.24,-4.5
0.26000000000000006,0.1,-0.01,0.97,-5.21,-0.7,-6.89
0.2700000000000001,0.09,-0.02,0.96,-3.57,-5.36,-8.35
0.2800000000000001,0.08,0.01,0.96,-5.3,-5.76,-10.58
0.2900000000000001,0.08,0.03,0.99,-3.22,-7.73,-10.32
0.3000000000000001,0.07,0.06,1.01,0.17,-12.53,-8.2
0.3100000000000001,0.09,0.06,1.0,3.63,-14.75,-7.92
0.3200000000000001,0.14,0.1,0.96,5.68,-8.06,-10.24
0.3300000000000001,0.14,0.1,0.93,8.17,-10.35,-13.16
0.34000000000000014,0.17,0.11,0.89,8.11,-11.19,-19.8
0.35000000000000014,0.09,0.12,0.97,8.03,-30.93,-23.34
0.36000000000000015,0.15,0.13,0.87,2.23,-10.96,-25.71
0.37000000000000016,0.11,0.14,0.84,-10.4,2.02,-26.47
0.38000000000000017,0.08,0.14,0.88,-21.88,1.31,-23.27
0.3900000000000002,0.1,0.15,0.98,-28.81,7.5,-18.96
0.4000000000000002,0.13,0.17,1.06,-26.67,13.1,-17.86
0.4100000000000002,0.13,0.17,1.09,-15.85,2.82,-21.48
0.4200000000000002,0.15,0.15,1.07,-1.83,-7.63,-29.15
0.4300000000000002,0.19,0.11,0.97,11.56,-15.45,-39.88
0.4400000000000002,0.2,0.08,0.86,12.09,-23.22,-51.1
0.45000000000000023,0.16,0.03,0.77,2.89,-20.79,-59.36
0.46000000000000024,0.08,-0.01,0.76,-13.91,-17.95,-58.08
0.47000000000000025,0.02,-0.03,0.87,-30.37,-6.63,-51.54
0.48000000000000026,-0.06,-0.02,1.0,-37.22,4.14,-40.12
0.49000000000000027,-0.07,-0.01,1.07,-30.06,-1.02,-27.33
0.5000000000000002,-0.03,0.01,1.08,-13.36,-16.44,-17.82
0.5100000000000002,0.11,0.01,1.03,5.05,-25.39,-15.16
0.5200000000000002,0.25,-0.05,0.9,18.05,-27.25,-23.6
0.5300000000000002,0.25,-0.1,0.84,15.48,-31.91,-33.01
