Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.05,-0.08,0.96,-3.51,-5.85,-1.8
0.01,0.05,-0.07,0.96,-2.49,-0.31,-1.63
0.02,0.04,-0.08,0.94,-2.4,2.81,-1.62
0.03,0.03,-0.07,0.92,-3.77,0.35,-1.89
0.04,0.03,-0.08,0.93,-5.45,-3.01,-2.2
0.05,0.02,-0.08,0.94,-6.31,-3.66,-1.71
0.060000000000000005,0.02,-0.09,0.97,-5.71,-5.27,-0.5
0.07,0.03,-0.1,0.97,-5.71,-5.63,1.15
0.08,0.04,-0.1,0.99,-6.67,-2.09,2.0
0.09,0.05,-0.1,1.02,-6.18,2.95,2.53
0.09999999999999999,0.05,-0.08,1.02,-5.59,8.03,2.35
0.10999999999999999,0.03,-0.07,1.01,-4.61,8.95,1.42
0.11999999999999998,0.01,-0.05,0.97,-3.44,1.86,1.65
0.12999999999999998,0.0,-0.02,0.96,-3.62,-5.82,2.82
0.13999999999999999,-0.01,0.01,0.95,-4.69,-13.69,4.63
0.15,-0.01,0.05,0.94,-7.68,-19.82,7.62
0.16,-0.0,0.09,0.95,-12.89,-22.5,12.0
0.17,-0.0,0.13,0.97,-19.45,-24.67,18.23
0.18000000000000002,0.05,0.18,1.01,-25.66,-25.91,22.98
0.19000000000000003,0.16,0.22,1.05,-28.79,-16.05,23.82
0.20000000000000004,0.19,0.26,1.09,-28.14,-1.4,20.89
0.21000000000000005,0.17,0.29,1.09,-29.37,-0.92,16.09
0.22000000000000006,0.17,0.32,1.08,-31.97,-13.88,8.24
0.23000000000000007,0.17,0.32,1.05,-25.82,-23.11,-2.92
0.24000000000000007,0.18,0.29,0.97,-18.18,-37.65,-16.75
0.25000000000000006,0.21,0.27,0.97,-8.58,-45.28,-31.97
0.26000000000000006,0.16,0.21,0.97,0.23,-37.8,-42.69
0.2700000000000001,0.04,0.18,0.97,1.82,-44.93,-45.79
0.2800000000000001,0.02,0.13,0.98,3.01,-42.99,-41.82
0.2900000000000001,-0.01,0.11,1.03,5.07,-33.73,-34.81
0.3000000000000001,-0.0,0.07,1.02,5.13,-25.94,-27.5
0.3100000000000001,-0.1,0.04,1.07,6.38,-24.17,-17.74
0.3200000000000001,-0.19,0.02,1.19,10.89,-34.56,-4.41
0.3300000000000001,-0.15,0.01,1.23,10.35,-52.72,4.55
0.34000000000000014,-0.04,0.03,1.11,11.15,-64.43,10.35
0.35000000000000014,0.09,0.1,1.03,9.5,-74.61,11.76
0.36000000000000015,0.13,0.14,0.97,3.65,-94.56,4.87
0.37000000000000016,0.21,0.16,0.93,4.81,-93.18,-2.03
0.38000000000000017,0.31,0.18,0.9,11.3,-61.97,-7.88
0.3900000000000002,0.32,0.13,0.86,21.97,-36.78,-15.01
0.4000000000000002,0.3,0.09,0.81,24.05,-28.02,-21.04
0.4100000000000002,0.25,0.02,0.8,17.98,-26.95,-24.29
0.4200000000000002,0.22,-0.02,0.81,4.11,-22.72,-23.85
0.4300000000000002,0.26,-0.04,0.87,-8.34,-9.8,-21.69
0.4400000000000002,0.22,-0.08,1.06,-18.52,13.53,-19.89
0.45000000000000023,0.13,-0.09,1.11,-22.87,13.95,-15.77
0.46000000000000024,0.07,-0.06,1.07,-23.28,-1.86,-11.25
0.47000000000000025,0.1,0.0,1.03,-20.03,-21.85,-8.26
0.48000000000000026,0.2,0.03,0.92,-14.53,-36.43,-9.8
0.49000000000000027,0.21,0.02,0.82,-5.68,-43.89,-16.95
0.5000000000000002,0.2,-0.01,0.7,-4.76,-46.95,-16.75
0.5100000000000002,0.13,-0.05,0.69,-8.6,-49.54,-11.65
0.5200000000000002,0.24,-0.17,0.74,-20.73,-6.93,2.44
0.5300000000000002,0.28,-0.25,0.93,-28.43,34.79,15.15
0.5400000000000003,0.41,-0.35,1.04,-36.75,52.56,19.1
0.5500000000000003,0.5,-0.36,1.11,-31.73,55.39,8.09
0.5600000000000003,0.44,-0.33,1.12,-19.54,46.69,-6.17
0.5700000000000003,0.34,-0.28,0.96,-8.92,19.3,-25.53
0.5800000000000003,0.22,-0.29,0.84,-3.71,-5.79,-35.74
0.5900000000000003,0.1,-0.31,0.75,-9.88,-5.62,-30.76
0.6000000000000003,-0.07,-0.31,0.68,-25.01,2.5,-10.12
0.6100000000000003,-0.01,-0.33,0.72,-45.08,18.98,17.16
0.6200000000000003,0.26,-0.34,0.82,-55.45,53.86,31.65
0.6300000000000003,0.49,-0.33,0.89,-57.04,80.23,27.33
0.6400000000000003,0.52,-0.28,0.94,-40.61,73.51,2.93
0.6500000000000004,0.35,-0.25,0.84,-26.41,42.58,-22.96
0.6600000000000004,0.21,-0.26,0.71,-23.36,30.43,-40.6
0.6700000000000004,-0.08,-0.38,0.67,-26.44,18.61,-30.23
0.6800000000000004,-0.08,-0.48,0.74,-55.77,24.41,-6.78
0.6900000000000004,-0.02,-0.59,0.87,-46.99,62.08,18.29
0.7000000000000004,-0.02,-0.63,1.16,-29.59,60.43,29.88
0.7100000000000004,0.16,-0.64,1.22,-1.34,59.48,28.93
