Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.25,-0.03,0.94,-0.73,-2.23,3.88
0.01,0.22,-0.05,0.93,-0.52,-3.01,2.21
0.02,0.2,-0.06,0.94,1.18,-7.94,2.63
0.03,0.22,-0.06,0.95,3.16,-9.69,3.85
0.04,0.25,-0.05,0.94,4.14,-9.22,4.93
0.05,0.27,-0.03,0.94,4.66,-8.73,5.83
0.060000000000000005,0.28,-0.01,0.93,4.78,-7.51,5.97
0.07,0.31,0.01,0.92,3.94,-5.86,5.66
0.08,0.33,0.01,0.91,4.34,-3.65,3.4
0.09,0.31,0.01,0.9,4.18,-4.85,0.87
0.09999999999999999,0.3,0.02,0.91,4.35,-5.77,-0.06
0.10999999999999999,0.3,0.02,0.9,4.58,-4.31,-0.84
0.11999999999999998,0.3,0.02,0.9,4.05,-4.21,0.12
0.12999999999999998,0.31,0.01,0.89,3.18,-4.09,0.73
0.13999999999999999,0.32,0.02,0.89,1.53,-3.04,0.89
0.15,0.33,0.02,0.9,0.61,-0.47,0.32
0.16,0.32,0.03,0.91,1.25,0.26,-0.63
0.17,0.3,0.01,0.9,1.76,-1.3,-0.61
0.18000000000000002,0.3,0.01,0.9,1.16,-0.35,0.32
0.19000000000000003,0.29,0.01,0.9,0.76,1.34,1.83
0.20000000000000004,0.3,0.01,0.89,-0.14,1.66,3.69
0.21000000000000005,0.3,0.01,0.87,-2.26,1.56,5.25
0.22000000000000006,0.31,0.02,0.86,-4.64,0.99,5.47
0.23000000000000007,0.33,0.02,0.87,-7.05,1.31,5.19
0.24000000000000007,0.36,0.0,0.9,-7.57,4.03,2.61
0.25000000000000006,0.36,-0.01,0.92,-6.95,9.86,0.2
0.26000000000000006,0.34,-0.02,0.94,-6.21,11.15,-0.43
0.2700000000000001,0.33,-0.02,0.94,-4.81,10.47,0.35
0.2800000000000001,0.34,-0.02,0.94,-4.26,11.8,1.59
0.2900000000000001,0.34,-0.03,0.94,-3.65,12.99,2.52
0.3000000000000001,0.34,-0.02,0.94,-4.34,12.72,3.76
0.3100000000000001,0.35,-0.02,0.93,-4.35,11.98,3.37
0.3200000000000001,0.36,-0.03,0.94,-4.37,10.2,2.75
0.3300000000000001,0.35,-0.04,0.95,-3.82,10.02,2.73
0.34000000000000014,0.36,-0.06,0.96,-3.31,13.01,4.31
0.35000000000000014,0.37,-0.08,0.99,-1.74,16.61,6.11
0.36000000000000015,0.38,-0.09,0.98,0.93,22.5,8.95
0.37000000000000016,0.37,-0.08,0.97,1.5,25.25,11.95
0.38000000000000017,0.36,-0.05,0.95,1.25,23.62,13.42
0.3900000000000002,0.37,-0.03,0.93,0.38,19.33,12.31
0.4000000000000002,0.35,0.0,0.92,-0.5,17.73,8.23
0.4100000000000002,0.3,0.01,0.9,-1.19,17.59,3.54
0.4200000000000002,0.28,0.01,0.88,-1.71,14.66,0.14
0.4300000000000002,0.27,0.0,0.89,-2.63,13.45,-1.01
0.4400000000000002,0.26,-0.02,0.92,-1.66,11.05,-0.4
0.45000000000000023,0.27,-0.06,0.92,1.31,10.72,0.64
0.46000000000000024,0.29,-0.06,0.93,1.79,8.37,3.69
0.47000000000000025,0.33,-0.07,0.96,5.4,0.4,7.22
0.48000000000000026,0.42,-0.06,0.98,7.07,-0.73,6.11
0.49000000000000027,0.47,-0.04,0.97,8.18,-3.65,1.59
0.5000000000000002,0.48,-0.02,0.95,8.67,-7.27,-5.07
0.5100000000000002,0.5,-0.0,0.91,8.43,-8.58,-9.82
0.5200000000000002,0.5,-0.01,0.89,7.48,-7.59,-11.92
0.5300000000000002,0.5,-0.03,0.86,4.98,-5.4,-10.78
0.5400000000000003,0.56,-0.05,0.87,2.99,1.69,-10.24
0.5500000000000003,0.61,-0.07,0.9,0.82,9.1,-11.86
0.5600000000000003,0.67,-0.07,0.9,1.57,12.27,-17.51
0.5700000000000003,0.69,-0.04,0.88,1.95,17.34,-27.73
0.5800000000000003,0.63,-0.02,0.86,-0.27,16.53,-37.8
0.5900000000000003,0.59,-0.01,0.84,-1.74,16.0,-45.36
0.6000000000000003,0.54,-0.01,0.8,-3.19,15.94,-50.37
0.6100000000000003,0.5,-0.02,0.78,-6.5,19.69,-52.63
0.6200000000000003,0.46,-0.05,0.77,-9.27,23.24,-52.61
0.6300000000000003,0.44,-0.08,0.78,-11.98,24.12,-50.61
0.6400000000000003,0.42,-0.09,0.79,-14.95,25.04,-47.92
0.6500000000000004,0.4,-0.07,0.81,-16.0,25.74,-46.63
0.6600000000000004,0.38,-0.06,0.83,-15.18,21.86,-46.93
0.6700000000000004,0.37,-0.03,0.82,-15.16,16.85,-49.1
0.6800000000000004,0.35,-0.03,0.83,-15.22,14.95,-52.37
0.6900000000000004,0.32,-0.05,0.83,-15.34,11.22,-55.27
0.7000000000000004,0.29,-0.06,0.82,-16.61,6.34,-56.63
0.7100000000000004,0.27,-0.09,0.81,-18.76,3.11,-55.36
0.7200000000000004,0.21,-0.13,0.84,-20.92,0.58,-49.51
0.7300000000000004,0.13,-0.15,0.9,-15.53,-6.82,-40.63
0.7400000000000004,0.2,-0.11,0.92,-15.63,-5.74,-30.47
0.7500000000000004,0.21,-0.07,0.94,-16.56,1.85,-23.83
0.7600000000000005,0.23,-0.06,0.96,-17.39,8.47,-22.89
0.7700000000000005,0.25,-0.06,0.94,-18.98,12.18,-25.66
0.7800000000000005,0.26,-0.06,0.92,-20.24,7.45,-31.69
0.7900000000000005,0.26,-0.11,0.92,-22.61,7.68,-39.04
0.8000000000000005,0.21,-0.15,0.89,-25.83,3.62,-45.4
0.8100000000000005,0.16,-0.21,0.91,-27.89,-1.54,-46.5
0.8200000000000005,0.13,-0.2,0.95,-30.44,2.67,-43.27
0.8300000000000005,0.09,-0.18,1.0,-29.8,7.56,-39.3
0.8400000000000005,0.1,-0.16,1.02,-28.52,12.06,-36.38
0.8500000000000005,0.11,-0.15,1.06,-24.15,14.06,-39.07
0.8600000000000005,0.1,-0.19,1.08,-17.82,11.25,-43.98
0.8700000000000006,0.1,-0.2,1.07,-16.03,13.39,-48.78
0.8800000000000006,0.1,-0.24,1.06,-13.34,17.31,-53.79
0.8900000000000006,0.07,-0.25,1.01,-9.39,14.34,-58.82
0.9000000000000006,0.0,-0.27,0.99,-8.38,12.0,-61.22
0.9100000000000006,-0.06,-0.23,0.96,-7.69,10.43,-60.35
0.9200000000000006,-0.11,-0.2,0.94,-6.26,9.53,-55.25
0.9300000000000006,-0.13,-0.18,0.93,-3.54,5.62,-47.37
0.9400000000000006,-0.13,-0.14,0.94,-3.48,8.03,-38.87
0.9500000000000006,-0.1,-0.14,0.96,-1.02,8.03,-31.89
0.9600000000000006,-0.0,-0.15,0.97,-1.66,12.4,-29.91
0.9700000000000006,0.06,-0.16,0.97,-0.49,12.55,-35.62
0.9800000000000006,0.07,-0.17,0.96,-1.92,11.71,-43.89
0.9900000000000007,0.05,-0.2,0.95,-1.27,5.88,-51.15
1.0000000000000007,-0.02,-0.22,0.97,-1.8,-0.12,-55.3
1.0100000000000007,-0.07,-0.2,0.95,-0.89,1.07,-53.3
1.0200000000000007,-0.12,-0.17,0.96,2.21,-0.02,-45.36
1.0300000000000007,-0.13,-0.18,0.99,3.6,3.57,-33.91
1.0400000000000007,-0.06,-0.17,0.99,5.82,5.85,-24.79
1.0500000000000007,-0.0,-0.17,0.99,6.47,4.08,-20.89
1.0600000000000007,0.06,-0.17,0.98,6.73,-0.08,-21.95
1.0700000000000007,0.11,-0.16,0.97,8.34,-3.57,-26.26
1.0800000000000007,0.1,-0.16,0.95,10.08,-8.76,-32.84
1.0900000000000007,0.08,-0.14,0.92,9.71,-9.51,-35.59
1.1000000000000008,0.04,-0.11,0.91,7.28,-8.6,-34.37
1.1100000000000008,0.04,-0.1,0.91,5.51,-8.44,-30.5
1.1200000000000008,0.06,-0.09,0.92,3.18,-7.57,-26.14
1.1300000000000008,0.07,-0.11,0.97,6.84,-12.72,-23.88
1.1400000000000008,0.15,-0.11,1.0,10.56,-4.58,-21.86
1.1500000000000008,0.13,-0.13,1.02,11.25,1.89,-20.67
1.1600000000000008,0.13,-0.13,0.99,14.11,-3.11,-22.72
1.1700000000000008,0.13,-0.08,0.96,13.19,-6.15,-25.34
1.1800000000000008,0.11,-0.05,0.94,11.83,-8.55,-28.53
1.1900000000000008,0.09,-0.03,0.9,8.53,-7.91,-30.47
1.2000000000000008,0.05,-0.02,0.88,4.63,-8.2,-31.73
1.2100000000000009,0.03,-0.04,0.91,1.39,-7.86,-28.78
1.2200000000000009,-0.01,-0.09,0.94,0.29,-3.04,-22.52
1.2300000000000009,0.02,-0.11,0.96,-0.46,4.96,-15.8
1.2400000000000009,0.06,-0.13,0.98,-0.55,14.2,-11.63
1.2500000000000009,0.08,-0.13,0.97,-0.53,19.79,-12.43
1.260000000000001,0.07,-0.1,0.95,-0.93,21.44,-16.99
1.270000000000001,0.05,-0.1,0.93,-4.85,21.19,-23.11
1.280000000000001,0.03,-0.13,0.94,-9.71,18.02,-29.01
1.290000000000001,0.02,-0.17,1.0,-12.95,16.27,-33.4
1.300000000000001,0.01,-0.21,1.07,-15.98,22.99,-32.9
1.310000000000001,-0.0,-0.24,1.13,-14.84,26.56,-32.09
1.320000000000001,-0.02,-0.25,1.15,-9.48,23.13,-32.09
1.330000000000001,0.0,-0.24,1.16,-4.56,21.91,-32.82
1.340000000000001,-0.04,-0.19,1.14,4.12,10.89,-35.4
1.350000000000001,-0.04,-0.13,1.06,9.82,-0.52,-35.79
1.360000000000001,-0.05,-0.05,0.98,10.5,-9.34,-36.78
1.370000000000001,-0.04,-0.02,0.93,7.79,-9.89,-34.08
1.380000000000001,0.01,0.01,0.87,2.2,-7.94,-31.76
1.390000000000001,0.02,0.03,0.82,-4.05,-3.37,-29.74
1.400000000000001,0.02,0.0,0.82,-10.98,-0.82,-27.15
1.410000000000001,0.06,-0.01,0.89,-12.26,3.92,-28.63
1.420000000000001,0.04,-0.08,0.98,-5.95,12.24,-30.43
1.430000000000001,-0.04,-0.1,0.97,1.73,17.5,-30.49
