Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.07,-0.02,0.96,3.57,-0.55,5.25
0.01,0.1,-0.01,0.95,3.08,0.55,4.61
0.02,0.11,-0.01,0.96,3.15,-0.02,2.87
0.03,0.11,-0.0,0.95,2.75,-0.14,1.48
0.04,0.1,0.01,0.95,2.72,-2.55,0.43
0.05,0.1,0.0,0.97,3.83,-0.76,-0.32
0.060000000000000005,0.11,0.01,0.97,4.96,2.78,-0.55
0.07,0.1,0.01,0.96,5.22,5.98,0.12
0.08,0.07,-0.0,0.96,5.51,6.79,2.08
0.09,0.09,0.01,0.95,2.99,9.37,4.52
0.09999999999999999,0.08,0.01,0.95,1.68,6.93,7.05
0.10999999999999999,0.08,0.02,0.97,-0.95,2.64,10.0
0.11999999999999998,0.11,0.03,0.97,-4.87,1.18,14.64
0.12999999999999998,0.15,0.02,1.03,-7.28,7.91,20.95
0.13999999999999999,0.15,0.0,1.01,-7.95,17.89,26.05
0.15,0.15,-0.01,0.99,-6.69,21.54,32.06
0.16,0.18,-0.01,0.96,-4.81,21.24,34.12
0.17,0.2,0.02,0.94,-2.56,20.53,30.96
0.18000000000000002,0.23,0.0,0.91,0.49,20.06,24.96
0.19000000000000003,0.23,0.01,0.88,2.98,24.27,18.53
0.20000000000000004,0.15,-0.0,0.87,3.27,19.71,17.05
0.21000000000000005,0.13,-0.01,0.88,-0.44,16.14,19.39
0.22000000000000006,0.07,-0.05,0.9,-1.85,4.87,26.05
0.23000000000000007,0.07,-0.09,0.92,-2.02,-4.41,35.33
0.24000000000000007,0.14,-0.11,0.94,-5.36,-4.47,43.02
0.25000000000000006,0.22,-0.11,0.96,-3.71,-7.8,45.16
0.26000000000000006,0.27,-0.1,0.97,-1.25,-2.49,44.46
0.2700000000000001,0.29,-0.09,0.96,0.96,-2.12,38.79
0.2800000000000001,0.27,-0.08,0.96,6.69,-8.47,31.45
0.2900000000000001,0.36,-0.07,0.98,7.37,-8.37,23.98
0.3000000000000001,0.43,-0.07,0.98,12.29,-10.14,14.06
0.3100000000000001,0.46,-0.07,0.95,11.47,-12.55,4.52
0.3200000000000001,0.46,-0.07,0.95,10.29,-14.9,-2.5
0.3300000000000001,0.41,-0.06,0.95,9.07,-18.61,-3.88
0.34000000000000014,0.39,-0.06,0.95,7.62,-19.37,-0.18
0.35000000000000014,0.42,-0.03,0.94,7.07,-21.05,2.52
0.36000000000000015,0.48,-0.02,0.95,6.31,-22.46,3.33
0.37000000000000016,0.62,-0.03,0.98,3.08,-16.06,-2.76
0.38000000000000017,0.61,-0.03,0.99,2.96,-13.57,-16.73
0.3900000000000002,0.55,-0.06,0.95,2.55,-16.24,-30.69
0.4000000000000002,0.53,-0.08,0.95,1.94,-25.28,-43.54
0.4100000000000002,0.47,-0.11,0.94,3.34,-32.87,-52.87
0.4200000000000002,0.4,-0.09,0.92,-0.11,-34.02,-53.44
0.4300000000000002,0.38,-0.08,0.89,-5.44,-28.99,-48.37
0.4400000000000002,0.4,-0.04,0.89,-13.28,-21.94,-44.11
0.45000000000000023,0.37,-0.03,0.93,-14.82,-17.19,-40.18
0.46000000000000024,0.37,-0.02,0.92,-18.14,-7.31,-35.4
0.47000000000000025,0.39,-0.04,0.93,-22.18,-3.34,-35.04
0.48000000000000026,0.41,-0.09,0.95,-22.64,-0.81,-39.02
0.49000000000000027,0.38,-0.14,0.94,-24.78,3.57,-44.72
0.5000000000000002,0.28,-0.18,0.93,-22.82,0.06,-48.89
0.5100000000000002,0.21,-0.17,0.92,-24.98,1.95,-45.53
0.5200000000000002,0.16,-0.17,0.9,-26.24,3.91,-37.57
0.5300000000000002,0.18,-0.18,0.92,-30.29,-1.1,-29.88
0.5400000000000003,0.28,-0.19,0.97,-30.29,0.05,-27.53
0.5500000000000003,0.33,-0.18,0.99,-29.02,5.68,-29.89
0.5600000000000003,0.24,-0.17,0.92,-26.17,7.89,-34.0
0.5700000000000003,0.05,-0.2,0.82,-26.92,0.17,-32.02
0.5800000000000003,-0.04,-0.23,0.8,-28.37,-9.91,-24.55
0.5900000000000003,-0.05,-0.24,0.8,-33.66,-16.64,-15.62
0.6000000000000003,-0.0,-0.25,0.83,-41.83,-19.88,-8.6
0.6100000000000003,0.09,-0.25,0.94,-44.21,-19.57,-4.89
0.6200000000000003,0.19,-0.26,1.02,-41.69,-11.37,-7.3
0.6300000000000003,0.22,-0.27,1.07,-36.49,-3.42,-13.48
0.6400000000000003,0.19,-0.26,1.03,-29.24,7.33,-21.68
0.6500000000000004,0.16,-0.25,0.94,-28.14,19.97,-29.47
