Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.09,-0.1,0.94,-0.99,-11.08,-3.39
0.01,0.08,-0.1,0.95,1.31,-6.78,-2.37
0.02,0.07,-0.1,0.94,1.76,-3.83,-0.84
0.03,0.07,-0.09,0.91,0.58,-0.55,0.53
0.04,0.07,-0.1,0.94,-0.02,2.43,2.03
0.05,0.07,-0.11,0.96,1.79,3.07,2.55
0.060000000000000005,0.07,-0.12,0.96,2.64,2.85,2.31
0.07,0.08,-0.14,0.97,3.44,3.63,2.73
0.08,0.05,-0.16,0.98,4.9,0.0,2.7
0.09,0.07,-0.16,0.94,6.56,2.64,4.87
0.09999999999999999,0.02,-0.13,0.94,2.11,-0.92,5.76
0.10999999999999999,0.01,-0.13,0.93,-0.87,-11.47,4.6
0.11999999999999998,0.03,-0.15,0.95,-3.95,-15.19,4.81
0.12999999999999998,0.05,-0.18,0.97,-3.34,-20.03,3.15
0.13999999999999999,0.06,-0.21,1.0,-1.44,-24.61,0.52
0.15,0.07,-0.23,1.03,2.52,-25.02,0.44
0.16,0.08,-0.25,1.02,3.37,-26.21,0.02
0.17,0.08,-0.25,1.0,2.78,-25.11,0.27
0.18000000000000002,0.07,-0.25,0.99,1.8,-19.6,2.53
0.19000000000000003,0.04,-0.23,0.96,0.52,-10.35,7.65
0.20000000000000004,0.05,-0.24,0.94,-3.28,-6.41,9.85
0.21000000000000005,0.09,-0.24,0.95,-9.45,-8.84,3.79
0.22000000000000006,0.11,-0.25,0.96,-14.99,-20.03,-5.42
0.23000000000000007,0.14,-0.26,0.97,-20.12,-28.52,-13.47
0.24000000000000007,0.11,-0.29,0.94,-27.05,-37.36,-18.49
0.25000000000000006,0.13,-0.35,0.94,-30.84,-47.28,-19.11
0.26000000000000006,0.16,-0.42,1.07,-25.71,-48.41,-16.78
0.2700000000000001,0.14,-0.44,1.15,-9.97,-48.73,-11.15
0.2800000000000001,0.09,-0.4,1.06,3.82,-44.63,-3.24
0.2900000000000001,0.01,-0.34,0.93,9.97,-48.72,3.42
0.3000000000000001,0.09,-0.29,0.83,3.66,-55.48,0.29
0.3100000000000001,0.13,-0.29,0.82,-4.11,-62.53,-10.4
0.3200000000000001,0.2,-0.32,0.87,-13.92,-65.31,-17.82
0.3300000000000001,0.25,-0.37,0.9,-18.73,-67.5,-23.16
0.34000000000000014,0.3,-0.41,0.96,-20.81,-66.12,-21.98
0.35000000000000014,0.44,-0.43,0.99,-23.69,-56.5,-19.86
0.36000000000000015,0.51,-0.42,1.02,-20.47,-26.29,-18.55
0.37000000000000016,0.41,-0.37,1.1,-5.6,12.38,-11.82
0.38000000000000017,0.2,-0.31,1.01,8.02,42.99,-0.41
0.3900000000000002,0.05,-0.26,0.85,11.07,45.11,11.4
0.4000000000000002,0.02,-0.24,0.77,2.93,21.57,13.85
0.4100000000000002,0.09,-0.2,0.76,-8.18,-2.44,6.34
0.4200000000000002,0.19,-0.28,0.82,-15.11,-26.24,-3.83
0.4300000000000002,0.29,-0.3,0.82,-23.83,-46.35,-17.24
0.4400000000000002,0.32,-0.33,0.86,-28.72,-61.92,-27.27
0.45000000000000023,0.39,-0.34,0.88,-27.8,-69.01,-38.4
0.46000000000000024,0.38,-0.32,0.96,-19.4,-45.45,-41.05
0.47000000000000025,0.29,-0.28,0.98,-11.34,-8.84,-32.55
0.48000000000000026,0.13,-0.24,0.93,-7.63,13.33,-18.18
0.49000000000000027,0.03,-0.23,0.83,-7.51,22.96,0.14
0.5000000000000002,0.04,-0.24,0.8,-13.56,14.69,14.32
0.5100000000000002,0.15,-0.27,0.81,-20.27,-0.52,19.92
0.5200000000000002,0.38,-0.3,0.81,-29.02,3.74,17.11
0.5300000000000002,0.37,-0.26,0.92,-32.24,7.63,5.24
0.5400000000000003,0.3,-0.25,0.89,-27.83,11.94,-3.54
0.5500000000000003,0.22,-0.27,0.94,-17.68,10.35,-8.38
0.5600000000000003,0.12,-0.34,1.08,4.27,3.42,-9.08
0.5700000000000003,0.06,-0.37,1.07,26.0,-10.18,-2.24
0.5800000000000003,0.1,-0.36,0.96,36.95,-18.75,8.18
0.5900000000000003,0.13,-0.3,0.89,37.04,-28.06,16.9
0.6000000000000003,0.2,-0.24,0.8,26.81,-31.34,24.99
0.6100000000000003,0.2,-0.15,0.81,11.62,-45.88,25.95
0.6200000000000003,0.26,-0.12,0.78,2.98,-48.96,25.19
0.6300000000000003,0.32,-0.1,0.79,-8.34,-39.31,20.37
0.6400000000000003,0.39,-0.12,0.82,-10.81,-24.09,8.53
0.6500000000000004,0.37,-0.13,0.92,-2.4,-4.7,-0.17
0.6600000000000004,0.31,-0.21,1.02,24.2,6.02,-6.27
0.6700000000000004,0.23,-0.24,0.99,50.92,7.89,-6.08
0.6800000000000004,0.13,-0.22,0.92,60.66,5.21,5.21
0.6900000000000004,0.09,-0.17,0.83,57.94,1.51,21.63
0.7000000000000004,0.13,-0.09,0.8,43.36,3.71,35.13
0.7100000000000004,0.17,-0.06,0.84,32.5,0.87,38.73
0.7200000000000004,0.28,-0.03,0.78,18.73,3.45,34.92
0.7300000000000004,0.32,-0.03,0.84,8.53,3.18,23.73
0.7400000000000004,0.4,-0.06,0.9,11.21,7.88,13.62
0.7500000000000004,0.36,-0.07,0.95,20.2,6.05,5.22
0.7600000000000005,0.31,-0.04,0.94,26.14,3.62,3.1
0.7700000000000005,0.26,-0.01,0.87,27.6,2.81,6.29
0.7800000000000005,0.21,0.02,0.87,23.25,11.47,16.18
0.7900000000000005,0.2,-0.01,0.86,17.24,24.78,25.95
0.8000000000000005,0.17,-0.01,0.81,5.19,31.08,31.25
0.8100000000000005,0.21,-0.02,0.8,-8.11,30.66,30.4
0.8200000000000005,0.28,-0.07,0.87,-11.83,36.55,25.66
0.8300000000000005,0.25,-0.11,0.98,-5.27,41.48,18.55
0.8400000000000005,0.22,-0.14,1.01,7.73,33.79,11.25
0.8500000000000005,0.13,-0.13,1.04,21.59,20.38,8.49
0.8600000000000005,0.09,-0.13,0.99,35.44,1.63,10.79
0.8700000000000006,0.02,-0.12,0.96,46.11,-24.24,16.5
0.8800000000000006,0.07,-0.05,0.9,46.27,-39.08,28.47
0.8900000000000006,0.17,0.02,0.79,36.99,-43.11,36.18
0.9000000000000006,0.28,0.1,0.7,16.85,-39.48,40.09
0.9100000000000006,0.37,0.14,0.67,-12.98,-24.56,39.74
0.9200000000000006,0.39,0.11,0.73,-34.23,-5.62,35.15
0.9300000000000006,0.34,0.05,0.85,-40.43,5.92,29.1
0.9400000000000006,0.3,0.0,0.93,-35.31,10.24,23.01
0.9500000000000006,0.25,-0.06,0.98,-23.33,15.86,18.81
0.9600000000000006,0.21,-0.12,1.01,-4.69,22.02,18.92
0.9700000000000006,0.15,-0.16,1.03,15.39,25.05,21.27
0.9800000000000006,0.1,-0.17,1.03,37.31,16.87,26.21
0.9900000000000007,0.1,-0.16,0.99,55.73,3.97,31.92
1.0000000000000007,0.15,-0.12,0.96,67.51,-10.41,35.98
1.0100000000000007,0.22,-0.09,0.91,77.45,-20.08,34.43
1.0200000000000007,0.28,-0.04,0.91,81.83,-22.81,32.0
1.0300000000000007,0.27,0.02,0.85,77.95,-22.23,28.34
1.0400000000000007,0.28,0.08,0.84,73.21,-16.89,26.31
1.0500000000000007,0.28,0.09,0.85,66.35,-10.73,29.48
1.0600000000000007,0.24,0.12,0.86,57.16,-2.35,36.5
1.0700000000000007,0.25,0.12,0.88,51.77,0.38,44.08
1.0800000000000007,0.29,0.14,0.91,48.0,4.44,47.3
1.0900000000000007,0.35,0.19,0.92,40.7,11.74,43.42
1.1000000000000008,0.39,0.19,0.93,51.04,16.14,34.05
1.1100000000000008,0.36,0.19,0.92,55.15,25.27,20.99
1.1200000000000008,0.25,0.16,0.94,64.64,24.46,12.79
1.1300000000000008,0.12,0.07,0.92,73.48,14.03,13.98
1.1400000000000008,0.03,0.07,0.91,74.35,2.4,28.02
1.1500000000000008,0.1,0.06,0.78,66.37,4.24,45.85
1.1600000000000008,0.13,0.18,0.77,47.63,-4.05,57.77
1.1700000000000008,0.26,0.25,0.77,21.36,16.58,65.5
1.1800000000000008,0.23,0.33,0.94,-0.32,8.17,60.99
1.1900000000000008,0.31,0.37,0.99,-10.24,0.63,53.6
1.2000000000000008,0.35,0.46,1.07,-10.96,-0.58,39.1
1.2100000000000009,0.35,0.52,1.11,-6.12,-4.92,22.75
1.2200000000000009,0.33,0.53,1.11,-3.39,-19.3,10.18
1.2300000000000009,0.38,0.5,1.1,-4.29,-20.52,-0.21
1.2400000000000009,0.45,0.42,1.09,-4.14,-10.05,-6.37
1.2500000000000009,0.46,0.38,1.08,-2.29,8.47,-13.34
1.260000000000001,0.39,0.32,1.06,0.49,20.03,-22.96
1.270000000000001,0.31,0.28,0.97,-4.34,23.92,-28.63
1.280000000000001,0.21,0.23,0.87,-15.18,21.69,-32.2
1.290000000000001,0.14,0.16,0.84,-26.58,15.97,-31.65
1.300000000000001,0.08,0.04,0.85,-35.31,11.45,-23.39
1.310000000000001,0.06,-0.05,0.89,-39.28,7.79,-12.56
1.320000000000001,0.05,-0.11,0.93,-31.3,2.55,-3.05
1.330000000000001,0.08,-0.11,0.96,-17.3,-5.05,3.24
1.340000000000001,0.12,-0.09,0.95,0.67,-10.93,5.83
1.350000000000001,0.17,-0.03,0.96,16.31,-18.4,5.65
1.360000000000001,0.21,0.05,0.95,24.53,-20.52,3.74
1.370000000000001,0.24,0.1,0.94,25.88,-19.79,2.89
1.380000000000001,0.29,0.16,0.93,22.12,-17.01,2.79
1.390000000000001,0.32,0.2,0.92,16.15,-12.58,0.17
1.400000000000001,0.32,0.22,0.91,5.65,-10.96,-5.01
1.410000000000001,0.33,0.22,0.91,-6.55,-6.75,-9.88
1.420000000000001,0.32,0.17,0.96,-10.38,-5.65,-13.66
1.430000000000001,0.3,0.13,1.0,-9.51,-3.45,-14.75
1.440000000000001,0.29,0.12,0.95,-5.34,7.11,-13.68
1.450000000000001,0.26,0.13,0.91,-10.82,12.73,-13.4
1.460000000000001,0.27,0.1,0.88,-16.24,13.77,-16.32
1.470000000000001,0.22,0.04,0.9,-17.13,12.82,-20.72
1.480000000000001,0.15,-0.01,0.92,-14.34,11.95,-19.68
1.490000000000001,0.11,-0.04,0.9,-11.25,8.05,-14.37
1.500000000000001,0.12,-0.04,0.86,-11.04,7.22,-8.96
1.5100000000000011,0.12,-0.04,0.84,-14.7,4.99,-5.62
1.5200000000000011,0.12,-0.06,0.86,-17.97,2.44,-2.27
1.5300000000000011,0.12,-0.09,0.9,-17.01,2.66,1.6
1.5400000000000011,0.14,-0.08,0.92,-13.02,2.73,3.8
1.5500000000000012,0.14,-0.05,0.92,-8.84,-1.01,4.69
1.5600000000000012,0.15,-0.03,0.93,-5.74,-3.47,4.09
1.5700000000000012,0.15,-0.02,0.94,-4.21,-5.95,4.08
1.5800000000000012,0.18,-0.02,0.94,-4.99,-6.15,5.6
1.5900000000000012,0.2,0.01,0.97,-7.36,-5.44,7.42
1.6000000000000012,0.24,0.02,0.98,-9.44,-2.89,7.69
1.6100000000000012,0.27,0.0,1.0,-9.83,0.18,5.4
1.6200000000000012,0.26,0.0,0.99,-11.1,2.56,2.43
1.6300000000000012,0.24,0.0,0.97,-14.09,3.62,-0.49
1.6400000000000012,0.21,-0.01,0.97,-14.58,3.44,-1.6
1.6500000000000012,0.21,-0.02,0.98,-11.95,5.19,-2.08
1.6600000000000013,0.2,-0.02,0.97,-7.94,6.05,-2.47
1.6700000000000013,0.2,-0.03,0.95,-5.22,5.01,-3.04
1.6800000000000013,0.2,-0.03,0.94,-4.76,3.74,-4.0
1.6900000000000013,0.2,-0.05,0.94,-3.79,3.74,-4.44
1.7000000000000013,0.19,-0.07,0.94,-1.1,5.91,-4.58
1.7100000000000013,0.17,-0.07,0.94,1.04,6.73,-3.65
1.7200000000000013,0.13,-0.06,0.92,3.13,4.7,-2.55
1.7300000000000013,0.14,-0.04,0.9,2.58,2.15,-0.87
1.7400000000000013,0.16,-0.03,0.9,-1.04,3.04,0.82
1.7500000000000013,0.18,-0.04,0.89,-5.1,3.73,1.56
1.7600000000000013,0.2,-0.06,0.93,-8.15,6.32,1.69
1.7700000000000014,0.2,-0.07,0.96,-6.55,8.63,0.78
1.7800000000000014,0.18,-0.06,0.98,-2.24,9.3,-0.41
1.7900000000000014,0.18,-0.04,0.96,2.15,8.82,-1.45
1.8000000000000014,0.17,-0.02,0.94,3.4,6.32,-3.18
1.8100000000000014,0.18,-0.01,0.91,1.1,4.98,-3.76
1.8200000000000014,0.17,-0.02,0.91,-3.98,4.14,-3.33
1.8300000000000014,0.18,-0.04,0.93,-7.45,5.37,-1.91
1.8400000000000014,0.19,-0.05,0.97,-8.46,4.81,-0.52
1.8500000000000014,0.19,-0.06,0.99,-5.97,4.09,0.53
