Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.25,-0.13,0.97,2.38,-3.63,-2.24
0.01,0.24,-0.12,0.94,4.29,-2.14,0.46
0.02,0.24,-0.11,0.91,4.06,1.68,2.15
0.03,0.24,-0.12,0.87,1.6,1.74,2.82
0.04,0.22,-0.11,0.87,-1.54,0.14,3.3
0.05,0.24,-0.12,0.89,-3.89,-2.14,4.23
0.060000000000000005,0.25,-0.13,0.9,-5.47,-4.32,4.52
0.07,0.29,-0.12,0.94,-5.59,-0.92,2.93
0.08,0.27,-0.12,0.97,-3.07,0.96,1.6
0.09,0.24,-0.13,0.99,0.56,2.09,2.17
0.09999999999999999,0.22,-0.13,0.96,2.63,0.23,3.63
0.10999999999999999,0.24,-0.12,0.95,5.08,-1.73,3.51
0.11999999999999998,0.26,-0.11,0.92,5.5,-2.15,3.31
0.12999999999999998,0.28,-0.11,0.91,4.46,-4.14,1.85
0.13999999999999999,0.29,-0.12,0.89,3.47,-2.35,0.18
0.15,0.26,-0.12,0.89,1.89,0.49,0.08
0.16,0.24,-0.12,0.89,0.63,1.05,1.13
0.17,0.22,-0.11,0.88,-1.47,1.27,2.46
0.18000000000000002,0.2,-0.1,0.87,-2.56,1.54,4.02
0.19000000000000003,0.2,-0.1,0.86,-3.45,-5.01,5.21
0.20000000000000004,0.23,-0.11,0.9,-2.61,-9.83,4.87
0.21000000000000005,0.27,-0.12,0.94,-0.4,-10.21,3.59
0.22000000000000006,0.31,-0.14,0.97,2.14,-6.11,2.26
0.23000000000000007,0.3,-0.14,0.98,4.85,-1.73,1.24
0.24000000000000007,0.27,-0.14,0.95,6.24,-0.11,2.05
0.25000000000000006,0.24,-0.13,0.92,6.05,1.19,2.9
0.26000000000000006,0.22,-0.12,0.87,3.39,2.84,4.32
0.2700000000000001,0.23,-0.11,0.84,0.18,-1.18,5.11
0.2800000000000001,0.23,-0.1,0.84,-1.83,-6.87,4.44
0.2900000000000001,0.23,-0.11,0.86,-3.24,-11.66,4.58
0.3000000000000001,0.26,-0.14,0.87,-3.54,-15.77,4.2
0.3100000000000001,0.29,-0.16,0.91,-4.44,-16.98,3.54
0.3200000000000001,0.33,-0.18,1.0,-3.71,-14.72,1.47
0.3300000000000001,0.33,-0.21,1.05,1.82,-9.59,-1.27
0.34000000000000014,0.32,-0.22,1.06,7.44,0.0,-3.01
0.35000000000000014,0.26,-0.23,0.97,10.06,2.75,-1.59
0.36000000000000015,0.25,-0.23,0.9,6.09,-0.43,0.78
0.37000000000000016,0.25,-0.24,0.86,0.06,-5.83,4.23
0.38000000000000017,0.28,-0.25,0.85,-7.44,-11.1,6.17
0.3900000000000002,0.35,-0.29,0.85,-11.25,-14.37,5.11
0.4000000000000002,0.37,-0.33,0.89,-9.97,-17.47,3.45
0.4100000000000002,0.4,-0.35,0.94,-7.94,-17.22,3.04
0.4200000000000002,0.38,-0.37,0.98,-3.57,-14.23,1.42
0.4300000000000002,0.33,-0.4,1.0,0.35,-11.77,3.59
0.4400000000000002,0.33,-0.39,0.98,5.08,-5.34,5.88
0.45000000000000023,0.32,-0.39,0.93,11.4,-1.42,8.46
0.46000000000000024,0.34,-0.42,0.83,13.28,-1.44,9.02
0.47000000000000025,0.36,-0.47,0.75,8.06,-3.19,7.69
0.48000000000000026,0.34,-0.53,0.76,2.32,-13.34,8.64
