Timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0.27,-0.13,0.93,-14.43,5.73,1.45
0.01,0.26,-0.14,0.94,-12.43,3.11,-3.01
0.02,0.24,-0.16,0.93,-9.86,3.48,-7.02
0.03,0.18,-0.18,0.96,-7.97,7.04,-7.76
0.04,0.13,-0.2,0.98,-3.65,2.93,-4.7
0.05,0.12,-0.24,0.94,-0.4,-3.95,-0.9
0.060000000000000005,0.14,-0.25,0.94,-4.93,-5.21,4.11
0.07,0.16,-0.27,0.96,-9.25,-2.53,7.71
0.08,0.22,-0.28,0.99,-12.93,-0.26,9.15
0.09,0.24,-0.27,1.02,-12.98,0.6,7.5
0.09999999999999999,0.21,-0.28,1.0,-9.36,-1.44,7.53
0.10999999999999999,0.19,-0.31,0.95,-4.93,-6.79,7.95
0.11999999999999998,0.19,-0.35,0.9,-1.56,-10.17,9.04
0.12999999999999998,0.2,-0.41,0.86,2.92,-14.93,8.66
0.13999999999999999,0.25,-0.45,0.83,0.09,-7.74,6.18
0.15,0.18,-0.38,0.9,-4.69,0.47,6.64
0.16,0.09,-0.37,0.96,2.24,-4.2,9.98
0.17,0.01,-0.38,0.98,10.32,-11.89,18.81
0.18000000000000002,0.17,-0.45,0.97,7.27,-21.82,24.98
0.19000000000000003,0.44,-0.45,0.98,0.66,-18.09,18.84
0.20000000000000004,0.57,-0.47,1.04,-1.34,-13.62,4.64
0.21000000000000005,0.61,-0.48,1.03,-2.15,6.72,-9.42
0.22000000000000006,0.57,-0.46,1.0,-2.81,42.06,-16.61
0.23000000000000007,0.38,-0.37,0.94,-2.29,64.7,-16.23
0.24000000000000007,0.16,-0.34,0.82,-3.21,63.44,-6.44
0.25000000000000006,0.08,-0.33,0.76,-9.95,62.93,5.28
0.26000000000000006,0.02,-0.36,0.82,-12.58,68.93,17.44
0.2700000000000001,0.02,-0.42,0.84,-10.15,61.42,27.44
0.2800000000000001,0.01,-0.43,0.77,-15.92,44.95,34.93
0.2900000000000001,0.03,-0.43,0.81,-19.69,12.2,43.88
0.3000000000000001,0.23,-0.43,0.82,-18.43,-8.56,44.58
0.3100000000000001,0.32,-0.38,0.93,-9.66,-15.39,37.47
0.3200000000000001,0.42,-0.34,1.01,5.01,-12.69,25.4
0.3300000000000001,0.37,-0.28,0.99,22.61,1.92,10.84
0.34000000000000014,0.22,-0.27,0.98,36.7,8.61,3.59
0.35000000000000014,0.17,-0.27,0.95,46.73,9.92,1.08
0.36000000000000015,0.14,-0.29,0.88,50.03,5.82,0.08
0.37000000000000016,0.16,-0.27,0.78,48.55,-0.69,3.16
0.38000000000000017,0.22,-0.26,0.67,37.44,2.02,5.37
0.3900000000000002,0.24,-0.23,0.64,19.47,11.18,9.05
0.4000000000000002,0.29,-0.16,0.7,-1.05,24.26,13.11
0.4100000000000002,0.24,-0.1,0.89,-2.78,37.37,16.66
0.4200000000000002,0.27,-0.12,0.95,-1.94,60.89,19.68
0.4300000000000002,0.22,-0.11,0.99,1.71,80.18,18.95
